"Name","RA_Hours","Dec_Degrees","pm_ra","pm_dec","Visual Magnitude"
"NGC 3371 (Galaxy - G-S - NGC 3371)","10.795000","12.625000","0","0"
"NGC 3372 (Eta Carinae Nebula - EN - Caldwell C92)","10.751000","-59.865000","0","0","3.2"
"NGC 3377 (Galaxy - G-E - NGC 3377)","10.795111","13.985639","0","0","10.3"
"NGC 3379 (Messier 105 - G-E - Messier M105)","10.797111","12.581631","0","0","9.3"
"NGC 3384 (Galaxy - G-E - NGC 3384)","10.804690","12.629270","-0.6","-0.3","10.0"
"NGC 3412 (Galaxy - G-S - NGC 3412)","10.855000","13.415000","0","0","10.5"
"NGC 3432 (Galaxy - G-S - NGC 3432)","10.875314","36.618778","0","0","11.3"
"NGC 3486 (Galaxy - G-S - NGC 3486)","11.006652","28.974819","0","0","10.6"
"NGC 3489 (Galaxy - G-S - NGC 3489)","11.002000","13.901000","0","0","10.2"
"NGC 3511 (Galaxy - G-S - NGC 3511)","11.056617","-23.086704","0","0","11.0"
"NGC 3521 (Bubble Galaxy - G-S - NGC 3521)","11.096824","-0.035901","0","0","9.1"
"NGC 3532 (Wishing Well Cluster - OC - Caldwell C91)","11.095000","-58.751000","0","0","3.0"
"NGC 3556 (Messier 108 - G-S - Messier M108)","11.191935","55.674122","0","0","10.0"
"NGC 3587 (Messier 97 - Owl Nebula - PN - Messier M97)","11.246587","55.019023","0.1","1.2","9.9"
"NGC 3603 (Star Cluster - OC - NGC 3603)","11.251000","-61.255000","0","0"
"NGC 3607 (Galaxy - G-S - NGC 3607)","11.281849","18.051809","0","0","10.0"
"NGC 3608 (Galaxy - G-E - NGC 3608)","11.288000","18.151000","0","0","10.6"
"NGC 3621 (Galaxy - G-S - NGC 3621)","11.304528","-32.812600","0","0","9.6"
"NGC 3623 (Messier 65 - G-S - Messier M65)","11.315530","13.092306","0","0","9.3"
"NGC 3626 (Galaxy - G-S - NGC 3626)","11.334391","18.356818","0","0","11.0"
"NGC 3627 (Messier 66 - G-S - Messier M66)","11.334000","12.993000","0","0","8.9"
"NGC 3628 (Sarah's Galaxy - G-S - NGC 3628)","11.338061","13.589489","0","0","9.5"
"NGC 3631 (Galaxy - G-S - NGC 3631)","11.350802","53.169560","0","0","10.4"
"NGC 3640 (Galaxy - G-E - NGC 3640)","11.351903","3.234764","0","0","10.4"
"NGC 3766 (Pearl Cluster - OC - Caldwell C97)","11.603750","-61.611667","-6.7","1.0","5.3"
"NGC 3810 (Galaxy - G-S - NGC 3810)","11.682989","11.471058","0","0","10.8"
"NGC 3877 (Galaxy - G-S - NGC 3877)","11.768828","47.494500","0","0","11.0"
"NGC 3918 (Blue Planetary - PN - NGC 3918)","11.838270","-57.182505","-2.4","0.1","8.1"
"NGC 3923 (Galaxy - G-E - NGC 3923)","11.850495","-28.806211","0","0","9.6"
"NGC 3941 (Galaxy - G-S - NGC 3941)","11.882045","36.986310","-1.4","0.5","10.4"
"NGC 3949 (Galaxy - G-S - NGC 3949)","11.894925","47.858723","0.2","-0.3","10.9"
"NGC 3953 (Galaxy - G-S - NGC 3953)","11.902000","52.325000","0","0","10.1"
"NGC 3982 (Galaxy - G-S - NGC 3982)","11.941151","55.125239","-0.5","0.5","11.7"
"NGC 3992 (Messier 109 - G-S - Messier M109)","11.959990","53.374724","0.3","0.1","9.8"
"NGC 4027 (Galaxy - G-S - NGC 4027)","11.991713","-19.265172","0","0","11.2"
"NGC 4030 (Galaxy - G-S - NGC 4030)","12.006558","-1.100055","1.7","-1.6","10.5"
"NGC 4036 (Galaxy - G-S - NGC 4036)","12.024100","61.895729","0","0","10.8"
"NGC 4038 (Antennae Galaxies - G-Ir - Arp 244)","12.031389","-18.867589","0","0","10.2"
"NGC 4039 (Antennae Galaxies - G-Ir - Arp 244)","12.031531","-18.886190","0","0","11.0"
"NGC 4051 (Galaxy - G-S - NGC 4051)","12.052669","44.531301","0.1","-0.1","11.4"
"NGC 4088 (Galaxy - G-S - NGC 4088)","12.092840","50.539184","0","0","10.6"
"NGC 4111 (Galaxy - G-S - NGC 4111)","12.117537","43.065652","0","0","10.8"
"NGC 4125 (Galaxy - G-E - NGC 4125)","12.135005","65.174133","0","0","9.7"
"NGC 4143 (Galaxy - G-S - NGC 4143)","12.155000","42.535000","0","0","12.1"
"NGC 4147 (Globular Cluster - GC - NGC 4147)","12.168375","18.542161","-1.7","-2.1","10.7"
"NGC 4151 (Eye of Sauron Galaxy - G-S - NGC 4151)","12.175716","39.405851","-0.2","-0.2","11.5"
"NGC 4192 (Messier 98 - G-S - Messier M98)","12.230081","14.900543","0","0","10.1"
"NGC 4214 (Galaxy - G-Ir - NGC 4214)","12.260882","36.326889","0","0","9.8"
"NGC 4216 (Galaxy - G-S - NGC 4216)","12.265123","13.149400","0","0","9.9"
"NGC 4236 (Galaxy - G-S - Caldwell C3)","12.278366","69.462569","0","0","5.7"
"NGC 4244 (Silver Needle Galaxy - G-S - Caldwell C26)","12.291572","37.807111","0","0","8.5"
"NGC 4254 (Messier 99 - G-S - Messier M99)","12.313785","14.416489","0","0","9.9"
"NGC 4258 (Messier 106 - G-S - Messier M106)","12.316006","47.303719","0","0","8.4"
"NGC 4274 (Galaxy - G-S - NGC 4274)","12.331000","29.531000","0","0","10.4"
"NGC 4303 (Messier 61 - G-S - Messier M61)","12.365258","4.473777","-0.1","0.1","9.7"
"NGC 4321 (Messier 100 - G-S - Messier M100)","12.381925","15.822305","2.2","0.3","9.3"
"NGC 4361 (Planetary Nebula - PN - NGC 4361)","12.408542","-18.784880","-4.6","-10.1","10.9"
"NGC 4374 (Messier 84 - G-E - Messier M84)","12.417706","12.886983","-0.1","-0.1","9.1"
"NGC 4382 (Messier 85 - G-E - Messier M85)","12.423348","18.191081","0","0","9.1"
"NGC 4388 (Galaxy - G-S - NGC 4388)","12.429672","12.662069","0","0","11.0"
"NGC 4395 (Galaxy - G-S - NGC 4395)","12.430240","33.546861","-2.7","0.7","10.3"
"NGC 4406 (Messier 86 - G-E - Messier M86)","12.436615","12.945969","0","0","8.9"
"NGC 4414 (Galaxy - G-S - NGC 4414)","12.440869","31.223507","0","0","10.2"
"NGC 4435 (The Eyes - G-S - NGC 4435)","12.461251","13.079022","0","0","11.0"
"NGC 4438 (The Eyes - G-S - NGC 4438)","12.462686","13.008808","0","0","10.9"
"NGC 4442 (Galaxy - G-S - NGC 4442)","12.467745","9.803730","-1.5","0.4","10.6"
"NGC 4449 (Galaxy - G-Ir - Caldwell C21)","12.469755","44.093558","0","0","7.7"
"NGC 4450 (Galaxy - G-S - NGC 4450)","12.474886","17.084993","-0.2","-0.2","10.9"
"NGC 4459 (Galaxy - G-S - NGC 4459)","12.483342","13.978563","-0.0","-0.7","10.3"
"NGC 4472 (Messier 49 - G-E - Messier M49)","12.496327","8.000400","0","0","8.4"
"NGC 4473 (Galaxy - G-E - NGC 4473)","12.496911","13.429319","0","0","10.1"
"NGC 4477 (Galaxy - G-S - NGC 4477)","12.500610","13.636540","0","0","10.3"
"NGC 4486 (Messier 87 - G-E - Messier M87)","12.513729","12.391123","-8.0","10.7","8.6"
"NGC 4490 (Cocoon Galaxy - G-Ir - NGC 4490)","12.509580","41.640500","0","0","9.7"
"NGC 4494 (Galaxy - G-E - Caldwell C40)","12.523344","25.775020","0","0","3.6"
"NGC 4501 (Messier 88 - G-S - Messier M88)","12.533098","14.420319","0","0","9.6"
"NGC 4517 (Galaxy - G-S - NGC 4517)","12.545996","0.115039","0","0","10.5"
"NGC 4526 (Galaxy - G-S - NGC 4526)","12.567508","7.699140","0","0","9.6"
"NGC 4535 (Lost Galaxy - G-S - NGC 4535)","12.572318","8.197752","0","0","9.9"
"NGC 4536 (Galaxy - G-S - NGC 4536)","12.574202","2.187880","0","0","10.5"
"NGC 4548 (Messier 91 - G-S - Messier M91)","12.590679","14.496322","0","0","10.2"
"NGC 4552 (Messier 89 - G-E - Messier M89)","12.594391","12.556342","0","0","9.8"
"NGC 4559 (Galaxy - G-S - Caldwell C36)","12.599345","27.959961","0.2","0.3","9.7"
"NGC 4565 (Needle Galaxy - G-S - Caldwell C38)","12.605779","25.987392","0","0","4.0"
"NGC 4567 (Siamese Twins - G-Ir - NGC 4567)","12.609083","11.257977","-0.3","0.7","11.3"
"NGC 4568 (Siamese Twins - G-Ir - NGC 4568)","12.609526","11.238631","0","0","10.8"
"NGC 4569 (Messier 90 - G-S - Messier M90)","12.613834","13.162923","-0.2","-0.4","9.5"
"NGC 4571 (Galaxy - G-S - NGC 4571)","12.615659","14.217305","0","0","11.3"
"NGC 4579 (Messier 58 - G-S - Messier M58)","12.628777","11.818090","0","0","9.7"
"NGC 4590 (Messier 68 - GC - Messier M68)","12.657772","-26.744056","-2.8","1.8","7.8"
"NGC 4594 (Sombrero Galaxy - G-S - Messier M104)","12.666509","-11.623054","0","0","8.0"
"NGC 4605 (Galaxy - G-S - NGC 4605)","12.666468","61.609117","0.6","1.0","10.3"
"NGC 4618 (Galaxy - G-S - NGC 4618)","12.692472","41.150885","-3.4","-8.5","10.8"
"NGC 4631 (Whale Galaxy - G-Ir - Caldwell C32)","12.702225","32.541511","0","0","8.2"
"NGC 4636 (Galaxy - G-E - NGC 4636)","12.713843","2.687764","0","0","10.0"
"NGC 4643 (Galaxy - G-E - NGC 4643)","12.722262","1.978254","0","0","10.7"
"NGC 4647 (Galaxy - G-S - NGC 4647)","12.725706","11.582469","0","0","11.6"
"NGC 4649 (Messier 60 - G-E - Messier M60)","12.727770","11.552691","0","0","8.8"
"NGC 4651 (Umbrella Galaxy - G-S - NGC 4651)","12.728510","16.393334","0","0","10.8"
"NGC 4654 (Galaxy - G-S - NGC 4654)","12.732399","13.126350","0","0","10.5"
"NGC 4656 (Hockey Stick Galaxy - G-Ir - Caldwell)","12.732691","32.170374","-0.5","0.1"
"NGC 4665 (Galaxy - G-S - NGC 4665)","12.751000","13.421000","0","0"
"NGC 4666 (Galaxy - G-S - NGC 4666)","12.752410","-0.461911","0","0","10.8"
"NGC 4697 (Galaxy - G-E - Caldwell C52)","12.809972","-5.800690","0","0","7.9"
"NGC 4698 (Galaxy - G-S - NGC 4698)","12.806363","8.487408","0","0","10.7"
"NGC 4699 (Galaxy - G-S - NGC 4699)","12.817274","-8.664303","0","0","9.5"
"NGC 4710 (Galaxy - G-S - NGC 4710)","12.827488","15.165489","0","0","10.7"
"NGC 4725 (Galaxy - G-S - NGC 4725)","12.840714","25.500759","-1.3","0.4","9.4"
"NGC 4736 (Messier 94 - G-S - Messier M94)","12.852000","41.118000","0","0","8.2"
"NGC 4753 (Galaxy - G-S - NGC 4753)","12.872809","-1.199689","0","0","9.7"
"NGC 4755 (Jewel Box Cluster - OC - Caldwell C94)","12.894000","-60.367000","0","0","4.2"
"NGC 4762 (Galaxy - G-S - NGC 4762)","12.882236","11.230800","0","0","10.2"
"NGC 4826 (Black Eye Galaxy - G-S - Messier M64)","12.945471","21.682658","0","0","8.5"
"NGC 4833 (Globular Cluster - GC - Caldwell C105)","12.992756","-70.876500","-8.4","-1.0","9.4"
"NGC 4881 (Galaxy - G-E - NGC 4881)","12.999374","28.246669","0","0","13.5"
"NGC 4889 (Galaxy - G-E - Caldwell C35)","13.002249","27.977025","0","0","8.1"
"NGC 4945 (Galaxy - G-S - Caldwell C83)","13.090911","-49.467900","0","0","10.0"
"NGC 4995 (Galaxy - G-S - NGC 4995)","13.155000","-7.831000","0","0","11.1"
"NGC 5005 (Galaxy - G-S - Caldwell C29)","13.182309","37.058942","0","0","7.4"
"NGC 5024 (Messier 53 - GC - Messier M53)","13.215347","18.168167","-0.1","-1.4","7.6"
"NGC 5033 (Galaxy - G-S - NGC 5033)","13.224315","36.593650","0","0","10.7"
"NGC 5053 (Globular Cluster - GC - NGC 5053)","13.274192","17.700250","-0.4","-1.3","10.0"
"NGC 5055 (Messier 63 - Sunflower Galaxy - G-S - Messier M63)","13.263687","42.029369","-0.3","-0.1","8.6"
"NGC 5128 (Centaurus A - G-Ir - Caldwell C77)","13.424338","-43.019113","0","0","7.0"
"NGC 5138 (Open Cluster - OC - NGC 5138)","13.455000","-59.035000","0","0","5.3"
"NGC 5139 (Omega Centauri - GC - Caldwell C80)","13.446467","-47.479472","-3.2","-6.7","3.6"
"NGC 5194 (Messier 51 - Whirlpool Galaxy - G-S - Messier M51)","13.497972","47.195258","0","0","8.4"
"NGC 5195 (Whirlpool Companion - G-Ir - Messier M51)","13.499886","47.266128","0","0","8.4"
"NGC 5236 (Messier 83 - Southern Pinwheel - G-S - Messier M83)","13.616922","-29.865761","0","0","7.6"
"NGC 5247 (Galaxy - G-S - NGC 5247)","13.634172","-17.884068","-0.2","0.6","10.4"
"NGC 5248 (Galaxy - G-S - Caldwell C45)","13.625560","8.885138","0","0","5.2"
"NGC 5272 (Messier 3 - GC - Messier M3)","13.703228","28.377278","-0.1","-2.6","6.2"
"NGC 5286 (Globular Cluster - GC - Caldwell C84)","13.771000","-51.371000","0","0","8.9"
"NGC 5322 (Galaxy - G-E - NGC 5322)","13.818000","60.185000","0","0","10.1"
"NGC 5367 (Reflection Nebula - RN - NGC 5367)","13.962200","-39.980000","0","0"
"NGC 5457 (Messier 101 - Pinwheel Galaxy - G-S - Messier M101)","14.053495","54.348750","0","0","7.9"
"NGC 5460 (Open Cluster - OC - NGC 5460)","14.125000","-48.315000","0","0","5.6"
"NGC 5466 (Globular Cluster - GC - NGC 5466)","14.090914","28.534444","-5.4","-0.8","9.7"
"NGC 5593 (Open Cluster - OC - NGC 5593)","14.425000","-54.715000","0","0"
"NGC 5634 (Globular Cluster - GC - NGC 5634)","14.495000","-6.015000","0","0","10.1"
"NGC 5676 (Galaxy - G-S - NGC 5676)","14.546348","49.457808","0","0","11.2"
"NGC 5694 (Globular Cluster - GC - Caldwell C66)","14.660144","-26.538333","-0.5","-1.1","8.3"
"NGC 5746 (Galaxy - G-S - NGC 5746)","14.748890","1.954739","0","0","10.6"
"NGC 5822 (Open Cluster - OC - NGC 5822)","15.085000","-54.351000","0","0","6.5"
"NGC 5823 (Open Cluster - OC - Caldwell C88)","15.091472","-55.607778","-3.7","-2.4","7.9"
"NGC 5824 (Globular Cluster - GC - NGC 5824)","15.066281","-33.068528","-1.2","-2.2","9.6"
"NGC 5846 (Galaxy - G-E - NGC 5846)","15.111000","1.601000","0","0","10.2"
"NGC 5866 (Messier 102 - Spindle Galaxy - G-S - Messier M102)","15.111000","55.765000","0","0","9.9"
"NGC 5882 (Planetary Nebula - PN - NGC 5882)","15.275000","-45.651000","0","0","10.2"
"NGC 5897 (Globular Cluster - GC - NGC 5897)","15.290111","-21.010111","-5.4","-3.5","8.5"
"NGC 5904 (Messier 5 - GC - Messier M5)","15.309228","2.081028","4.1","-9.9","5.6"
"NGC 5907 (Splinter Galaxy - G-S - NGC 5907)","15.264913","56.328850","0","0","10.4"
"NGC 5927 (Globular Cluster - GC - NGC 5927)","15.466858","-50.673028","-5.1","-3.2","8.9"
"NGC 5946 (Globular Cluster - GC - NGC 5946)","15.585000","-50.655000","0","0","10.7"
"NGC 5986 (Globular Cluster - GC - NGC 5986)","15.767500","-37.786417","-4.2","-4.6","6.9"
"NGC 6025 (Open Cluster - OC - Caldwell C95)","16.035000","-60.435000","0","0","4.0"
"NGC 6067 (Open Cluster - OC - NGC 6067)","16.215000","-54.215000","0","0","5.6"
"NGC 6072 (Planetary Nebula - PN - NGC 6072)","16.216212","-36.229832","3.0","0.4","11.7"
"NGC 6087 (S Normae Cluster - OC - Caldwell C89)","16.315000","-57.935000","0","0","5.4"
"NGC 6093 (Messier 80 - GC - Messier M80)","16.284003","-22.976083","-2.9","-5.6","7.3"
"NGC 6121 (Messier 4 - GC - Messier M4)","16.393117","-26.525750","-12.5","-19.0","5.6"
"NGC 6124 (Open Cluster - OC - Caldwell C75)","16.421833","-40.662500","-0.2","-2.1","6.8"
"NGC 6139 (Globular Cluster - GC - NGC 6139)","16.455000","-38.835000","0","0","9.7"
"NGC 6144 (Globular Cluster - GC - NGC 6144)","16.453850","-26.023500","-1.8","-2.6","9.6"
"NGC 6153 (Planetary Nebula - PN - NGC 6153)","16.525159","-40.253513","-3.8","-2.5","10.9"
"NGC 6171 (Messier 107 - GC - Messier M107)","16.542183","-13.053778","-1.9","-6.0","7.9"
"NGC 6188 (Rim Nebula - EN - NGC 6188)","16.675000","-48.785000","0","0"
"NGC 6193 (Open Cluster - OC - Caldwell C82)","16.685000","-48.765000","0","0","6.2"
"NGC 6205 (Messier 13 - Great Hercules Cluster - GC - Messier M13)","16.694898","36.461319","-3.2","-2.6","5.8"
"NGC 6210 (Turtle Nebula - PN - NGC 6210)","16.741533","23.799839","-6.2","-9.7","9.7"
"NGC 6218 (Messier 12 - GC - Messier M12)","16.785000","-1.948000","0","0","6.7"
"NGC 6231 (False Comet - OC - Caldwell C76)","16.901000","-41.815000","0","0","2.6"
"NGC 6242 (Open Cluster - OC - NGC 6242)","16.921000","-39.465000","0","0","6.4"
"NGC 6254 (Messier 10 - GC - Messier M10)","16.952514","-4.100306","-4.7","-6.5","6.6"
"NGC 6266 (Messier 62 - GC - Messier M62)","17.020167","-30.112361","-5.0","-3.0","6.5"
"NGC 6273 (Messier 19 - GC - Messier M19)","17.043803","-26.267944","-3.2","1.7","6.8"
"NGC 6281 (Open Cluster - OC - NGC 6281)","17.078000","-37.815000","0","0","5.4"
"NGC 6302 (Bug Nebula - PN - Caldwell C69)","17.228000","-37.101000","0","0","12.9"
"NGC 6304 (Globular Cluster - GC - NGC 6304)","17.242292","-29.462028","-4.0","-1.0","9.0"
"NGC 6309 (Box Nebula - PN - NGC 6309)","17.234530","-12.910526","-2.0","3.2","11.5"
"NGC 6333 (Messier 9 - GC - Messier M9)","17.319939","-18.516250","-2.2","-3.2","7.7"
"NGC 6334 (Cat's Paw Nebula - EN - NGC 6334)","17.348000","-36.131200","0","0"
"NGC 6341 (Messier 92 - GC - Messier M92)","17.285386","43.135944","-4.9","-0.6","6.4"
"NGC 6352 (Globular Cluster - GC - Caldwell C81)","17.421000","-48.421000","0","0","6.9"
"NGC 6357 (War and Peace Nebula - EN - NGC 6357)","17.412000","-34.201000","0","0"
"NGC 6362 (Globular Cluster - GC - NGC 6362)","17.525000","-67.045000","0","0","8.9"
"NGC 6366 (Globular Cluster - GC - NGC 6366)","17.462289","-5.079861","-0.4","-5.1"
"NGC 6369 (Little Ghost Nebula - PN - NGC 6369)","17.485000","-23.755000","0","0","11.4"
"NGC 6383 (Open Cluster - OC - NGC 6383)","17.578200","-32.574200","0","0"
"NGC 6384 (Galaxy - G-S - NGC 6384)","17.540079","7.060425","0","0","10.6"
"NGC 6388 (Globular Cluster - GC - NGC 6388)","17.601000","-44.735000","0","0","7.4"
"NGC 6397 (Globular Cluster - GC - Caldwell C86)","17.678358","-53.674333","3.3","-17.6","5.2"
"NGC 6402 (Messier 14 - GC - Messier M14)","17.626708","-3.245917","-3.7","-5.0","7.6"
"NGC 6405 (Messier 6 - Butterfly Cluster - OC - Messier M6)","17.668000","-32.215000","0","0","4.2"
"NGC 6416 (Open Cluster - OC - NGC 6416)","17.735000","-32.351000","0","0"
"NGC 6426 (Globular Cluster - GC - NGC 6426)","17.748531","3.170139","-1.8","-3.0"
"NGC 6441 (Globular Cluster - GC - NGC 6441)","17.836961","-37.051444","-2.6","-5.3","8.0"
"NGC 6451 (Open Cluster - OC - NGC 6451)","17.844861","-30.213889","-0.1","-1.3","8.2"
"NGC 6475 (Messier 7 - Ptolemy's Cluster - OC - Messier M7)","17.898000","-34.815000","0","0","3.3"
"NGC 6494 (Messier 23 - OC - Messier M23)","17.948000","-19.015000","0","0","6.9"
"NGC 6503 (Galaxy - G-S - NGC 6503)","17.818000","70.145000","0","0","10.1"
"NGC 6514 (Messier 20 - Trifid Nebula - EN/RN - Messier M20)","18.043000","-23.018000","0","0","6.3"
"NGC 6520 (Open Cluster - OC - NGC 6520)","18.057056","-27.885833","0.7","-0.4","7.6"
"NGC 6522 (Globular Cluster - GC - NGC 6522)","18.051000","-30.035000","0","0","9.5"
"NGC 6523 (Messier 8 - Lagoon Nebula - EN - Messier M8)","18.051000","-24.385000","0","0","6.0"
"NGC 6530 (Open Cluster in M8 - OC - Messier M8)","18.075000","-24.335000","0","0","6.0"
"NGC 6531 (Messier 21 - OC - Messier M21)","18.078000","-22.485000","0","0","6.5"
"NGC 6537 (Red Spider Nebula - PN - NGC 6537)","18.086973","-19.843022","17.5","-1.4","11.6"
"NGC 6539 (Globular Cluster - GC - NGC 6539)","18.080483","-7.585861","-6.8","-3.5"
"NGC 6541 (Globular Cluster - GC - Caldwell C78)","18.133989","-43.714889","0.3","-8.8","6.5"
"NGC 6543 (Cat's Eye Nebula - PN - Caldwell C6)","17.971000","66.633000","0","0","7.4"
"NGC 6544 (Globular Cluster - GC - NGC 6544)","18.122383","-24.997333","-2.3","-18.6","9.9"
"NGC 6553 (Globular Cluster - GC - NGC 6553)","18.154356","-25.907750","0.3","-0.4","9.1"
"NGC 6559 (Emission Nebula - EN - NGC 6559)","18.165000","-24.115000","0","0"
"NGC 6568 (Open Cluster - OC - NGC 6568)","18.213778","-21.612778","0.6","-1.4","8.6"
"NGC 6569 (Globular Cluster - GC - NGC 6569)","18.225000","-31.815000","0","0","9.5"
"NGC 6572 (Emerald Nebula - PN - NGC 6572)","18.201755","6.853619","-2.4","-1.6","8.1"
"NGC 6584 (Globular Cluster - GC - NGC 6584)","18.310444","-52.215778","-0.1","-7.2","8.2"
"NGC 6603 (Star Cluster in M24 - OC - Messier M24)","18.305000","-18.415000","0","0","4.6"
"NGC 6611 (Messier 16 - Eagle Nebula - EN - Messier M16)","18.312000","-13.821000","0","0","6.0"
"NGC 6613 (Messier 18 - OC - Messier M18)","18.331000","-17.135000","0","0","7.5"
"NGC 6618 (Messier 17 - Swan Nebula - EN - Messier M17)","18.348000","-16.185000","0","0","6.0"
"NGC 6624 (Globular Cluster - GC - NGC 6624)","18.391000","-30.355000","0","0"
"NGC 6626 (Messier 28 - GC - Messier M28)","18.409136","-24.869833","-0.3","-8.9","6.8"
"NGC 6633 (Open Cluster - OC - NGC 6633)","18.455000","6.551000","0","0","4.6"
"NGC 6637 (Messier 69 - GC - Messier M69)","18.523083","-32.348083","-5.1","-5.8","7.6"
"NGC 6642 (Globular Cluster - GC - NGC 6642)","18.531731","-23.476139","-0.2","-3.9","10.2"
"NGC 6656 (Messier 22 - Great Sagittarius Cluster - GC - Messier M22)","18.606650","-23.904750","9.8","-5.5","5.1"
"NGC 6664 (Open Cluster - OC - NGC 6664)","18.611000","-8.215000","0","0","7.8"
"NGC 6681 (Messier 70 - GC - Messier M70)","18.718000","-32.285000","0","0","7.9"
"NGC 6705 (Messier 11 - Wild Duck Cluster - OC - Messier M11)","18.851028","-6.271667","-1.6","-4.1","6.3"
"NGC 6709 (Open Cluster - OC - NGC 6709)","18.858000","10.351000","0","0","6.7"
"NGC 6712 (Globular Cluster - GC - NGC 6712)","18.884533","-8.705972","3.3","-4.4","8.7"
"NGC 6715 (Messier 54 - GC - Messier M54)","18.917592","-30.479861","-2.7","-1.4","7.6"
"NGC 6716 (Open Cluster - OC - NGC 6716)","18.911000","-19.901000","0","0","7.5"
"NGC 6717 (Globular Cluster - GC - Palomar 9)","18.918000","-22.701000","0","0","10.4"
"NGC 6720 (Messier 57 - Ring Nebula - PN - Messier M57)","18.893082","33.029134","1.6","2.5","8.8"
"NGC 6723 (Globular Cluster - GC - NGC 6723)","18.992542","-36.632250","1.0","-2.4"
"NGC 6744 (Galaxy - G-S - Caldwell C101)","19.162815","-63.857471","0.5","0.5","9.0"
"NGC 6752 (Great Peacock Globular - GC - Caldwell C93)","19.181000","-59.981000","0","0","6.2"
"NGC 6755 (Open Cluster - OC - NGC 6755)","19.131000","4.251000","0","0","7.5"
"NGC 6756 (Open Cluster - OC - NGC 6756)","19.145417","4.711389","-1.6","-3.6","10.6"
"NGC 6760 (Globular Cluster - GC - NGC 6760)","19.186683","1.030472","-1.1","-3.6","9.8"
"NGC 6822 (Barnard's Galaxy - G-Ir - NGC 6822)","19.748944","-14.797581","0","0","10.1"
"NGC 6826 (Blinking Planetary - PN - NGC 6826)","19.746708","50.525069","-9.2","-11.4","9.4"
"NGC 6830 (Open Cluster - OC - NGC 6830)","19.848200","23.093600","0","0","7.9"
"NGC 6834 (Open Cluster - OC - NGC 6834)","19.870100","29.398300","0","0","7.8"
"NGC 6882 (Open Cluster - OC - NGC 6882)","20.196700","26.816700","0","0","14.1"
"NGC 6888 (Crescent Nebula - EN - NGC 6888)","20.201800","38.354900","0","0","7.4"
"NGC 6910 (Open Cluster - OC - NGC 6910)","20.386700","40.771100","0","0","7.4"
"NGC 6934 (Globular Cluster - GC - NGC 6934)","20.569800","7.404500","0","0","9.8"
"NGC 6960 (Veil Nebula West - SNR - Pickering's Triangle)","20.761000","30.715000","0","0","7.0"
"NGC 6992 (Veil Nebula East - SNR - Cygnus Loop)","20.935000","31.715000","0","0","7.0"
"NGC 7000 (North America Nebula - EN - NGC 7000)","20.979700","44.330000","0","0","4.0"
"NGC 7009 (Saturn Nebula - PN - NGC 7009)","21.069671","-11.363494","7.6","0.9","8.0"
"NGC 7023 (Iris Nebula - RN - NGC 7023)","21.045000","68.135000","0","0","7.2"
"NGC 7293 (Helix Nebula - PN - NGC 7293)","22.494040","-20.837152","38.8","-3.3","7.3"
"NGC 7331 (Deer Lick Group Galaxy - G-S - NGC 7331)","22.615000","34.261000","0","0","9.4"
"NGC 7635 (Bubble Nebula - EN - NGC 7635)","23.346800","61.201700","0","0","11.0"
"NGC 7662 (Blue Snowball Nebula - PN - NGC 7662)","23.431620","42.534954","0.1","-2.7","8.3"
"NGC 7789 (Open Cluster - OC - NGC 7789)","23.565000","56.735000","0","0","6.7"
"NGC 7793 (Galaxy - G-S - NGC 7793)","23.963821","-32.591028","-0.0","-0.5","9.3"
"Melotte 111 (Coma Berenices Hair - AST - Asterism - Coma Berenices)","12.365000","26.001000","-12","14"
"Collinder 399 (Coathanger Cluster - AST - Asterism - Vulpecula)","19.431000","20.185000","2","1"
"Kemble 1 (Kemble's Cascade - AST - Asterism - Camelopardalis)","4.115000","62.855000","11","14"
"The Broken Engagement Ring (Asterism - AST - Asterism - Ursa Minor)","1.051000","88.955000","44","-11"
"The Teapot (Asterism - AST - Asterism - Sagittarius)","18.851000","-30.501000","10","-10"
"The Big Dipper (Asterism - AST - Asterism - Ursa Major)","12.251000","57.501000","105","-10"
"The Little Dipper (Asterism - AST - Asterism - Ursa Minor)","15.001000","75.501000","10","12"
"The Northern Cross (Asterism - AST - Asterism - Cygnus)","20.501000","45.501000","2","1"
